Price,Close,High,Low,Open,Volume
7/29/2020,92.3854599,92.57015543,91.0950386,91.13148971,90329200
7/30/2020,93.50333405,93.6078297,91.14849593,91.5567632,158130000
7/31/2020,103.2920532,103.4427227,98.00885321,100.0113204,374336800
8/3/2020,105.8947678,108.5193511,104.8789574,105.1778639,308151200
8/4/2020,106.6019592,107.695537,105.3601371,106.0843312,173071600
8/5/2020,106.9883423,107.3091268,105.855881,106.3224774,121776800
8/6/2020,110.7210999,111.2168572,106.7307603,107.3212905,202428800
8/7/2020,108.2037811,110.6991996,107.4052475,110.2415021,198045600
8/10/2020,109.7764893,110.7965681,107.1203896,109.6523246,212403600
8/11/2020,106.5117493,109.5378984,106.2512502,109.0388178,187902400
8/12/2020,110.0515976,110.3096598,107.4101046,107.604866,165598000
8/13/2020,111.9992294,113.0047015,110.9450633,111.4344111,210082000
8/14/2020,111.8994217,111.989499,110.0856757,111.8239511,165565200
8/17/2020,111.6072769,113.0485364,110.9791651,113.0241894,119561600
8/18/2020,112.537262,112.9633089,111.022969,111.3589387,105633600
8/19/2020,112.6784821,114.0953946,112.5835383,112.9462845,145538000
8/20/2020,115.1787643,115.2931887,112.7028194,112.719863,126907200
8/21/2020,121.1142044,121.5986783,116.1282348,116.1404046,338054800
8/24/2020,122.5627594,125.4136277,120.6930236,125.3284094,345937600
8/25/2020,121.5572968,121.9030067,119.8311986,121.4331395,211495600
8/26/2020,123.2103653,123.6680627,121.8080596,122.8768325,163022400
8/27/2020,121.7374649,124.1476724,120.5907844,123.8141396,155552400
8/28/2020,121.5402679,123.1324613,121.3162857,122.7137176,187630000
8/31/2020,125.6619415,127.5706385,122.7015302,124.2401702,225702700
9/1/2020,130.6673584,131.2711378,127.112916,129.2845337,151948100
9/2/2020,127.9601669,134.3679156,123.6753573,133.9881257,200119000
9/3/2020,117.7155609,125.4671805,117.3455114,123.5877118,257599600
9/4/2020,117.7934875,120.4617573,107.987102,116.9267867,332607200
9/8/2020,109.8665619,115.8750399,109.7302274,110.9669777,231366600
9/9/2020,114.2487717,116.021127,112.2427012,114.1903447,176940500
9/10/2020,110.5190277,117.3455202,109.5549463,117.2091858,182274400
9/11/2020,109.0680466,112.2134944,107.1204029,111.5707684,180860300
9/14/2020,112.340065,112.895143,109.847084,111.7168197,140150100
9/15/2020,112.5153656,115.71924,110.6358893,115.2323292,184642000
9/16/2020,109.1946335,112.9633264,109.1069931,112.2134869,154679000
9/17/2020,107.4514923,109.2628014,105.8641655,106.8477276,178011000
9/18/2020,104.0431213,107.9773624,103.312755,107.5099321,287104900
9/21/2020,107.1982956,107.3054166,100.4010168,101.8033224,195713800
9/22/2020,108.8830032,109.905519,106.3023816,109.7302308,183055400
9/23/2020,104.3157959,109.1751647,103.9749523,108.6979941,150718700
9/24/2020,105.3869858,107.3638426,102.2512787,102.4168266,167743300
9/25/2020,109.3407059,109.4965209,104.851387,105.5914936,149981400
9/28/2020,111.950531,112.3011074,109.8275996,111.9992251,137672400
9/29/2020,111.1033173,112.291381,110.5969332,111.5512818,99382200
9/30/2020,112.7782822,114.190328,110.6456178,110.8111657,142675200
10/1/2020,113.7326508,114.6383053,112.7977827,114.5603978,116120400
10/2/2020,110.0613174,112.3498042,109.2822646,109.9347233,144712000
10/5/2020,113.4502487,113.5963235,110.5774772,110.9280536,106243800
10/6/2020,110.1976929,113.0802049,109.3115114,112.671194,161498200
10/7/2020,112.0674133,112.5251108,111.1422782,111.6194562,96849000
10/8/2020,111.960289,113.3528544,111.590232,113.2067797,83477200
10/9/2020,113.9079208,113.9371343,111.9115835,112.2621599,100506900
10/12/2020,121.1434326,121.9030124,116.1574624,116.9170422,240226800
10/13/2020,117.9298172,122.1075136,116.5177786,121.9906523,262330500
10/14/2020,118.0174561,119.8092844,116.4885563,117.8324276,150712000
10/15/2020,117.5500183,118.0271889,115.0570371,115.6121152,112559200
10/16/2020,115.9042816,118.3680573,115.6997799,118.1051212,115393800
10/19/2020,112.9438324,117.2675952,112.6322098,116.8196382,120639300
10/20/2020,114.4337997,115.865319,112.60301,113.1580882,124423700
10/21/2020,113.8105545,115.602383,113.4015437,113.6157857,89946000
10/22/2020,112.7198563,114.9499087,111.5902196,114.3753501,101988000
10/23/2020,112.0284576,113.4989306,111.288351,113.3431155,82572600
10/26/2020,112.0382004,113.4989331,109.9250014,111.0254248,111850700
10/27/2020,113.5476151,114.2098141,111.5415446,112.4666723,92276800
10/28/2020,108.2889786,112.408248,108.1915979,112.0381984,143937800
10/29/2020,112.3011322,113.8689859,109.2628054,109.4283608,146129200
10/30/2020,106.0102234,109.0582824,104.9000673,108.152628,190272600
11/2/2020,105.9225998,107.7826031,104.5105611,106.2537031,122866900
11/3/2020,107.5488739,108.5713823,105.8836396,106.7892941,107624400
11/4/2020,111.9407959,112.5640412,109.4088611,111.1520027,138235500
11/5/2020,115.9140167,116.4885755,113.8105653,114.8622873,126387100
11/6/2020,115.7823029,116.2798034,113.2850134,115.4213645,114457900
11/9/2020,113.4703674,119.0014608,113.2069852,117.5479652,154515300
11/10/2020,113.1289368,114.7092448,111.3340097,112.7192278,138023400
11/11/2020,116.5627213,116.6992909,113.5874449,114.3190713,112295000
11/12/2020,116.2895584,117.5772204,115.6652379,116.6895177,103162300
11/13/2020,116.3383484,116.7383003,114.9824015,116.513939,81581900
11/16/2020,117.3528671,118.0259583,115.2555368,116.0066699,91183000
11/17/2020,116.4651718,117.7138131,116.0457057,116.6212557,74271000
11/18/2020,115.1384735,116.8846226,115.1092096,115.7042663,76322100
11/19/2020,115.7335358,116.1432447,113.9483656,114.7092559,74113000
11/20/2020,114.4653778,115.8603457,114.4166072,115.7335331,73604300
11/23/2020,111.0608826,114.7385287,110.9633339,114.3093055,127959300
11/24/2020,112.3485336,113.0118751,109.8317374,111.1194068,113874200
11/25/2020,113.1874771,113.8898396,112.3485449,112.7192404,76499200
11/27/2020,113.7337418,114.6116948,113.3728109,113.714235,46691300
11/30/2020,116.1335068,118.0064687,113.9483771,114.104461,169410200
12/1/2020,119.7135773,120.4452036,117.0699684,118.0454702,127728200
12/2/2020,120.0647736,120.34767,117.9284221,119.0307365,89004200
12/3/2020,119.9281845,120.7476024,119.216065,120.4939699,78967600
12/4/2020,119.2551117,119.8501685,118.542992,119.5965359,78260400
12/7/2020,120.7183456,121.5182568,119.255093,119.3136207,86712000
12/8/2020,121.3329163,121.9182233,120.074518,121.3231666,82225500
12/9/2020,118.7966232,122.8644645,118.0357329,121.4792535,115089200
12/10/2020,120.2208328,120.8354037,117.206536,117.5479601,81312200
12/11/2020,119.4111786,119.7526027,117.5967447,119.4306854,86939800
12/14/2020,118.7966232,120.328161,118.5625049,119.5965345,79184500
12/15/2020,124.7471771,124.7666913,121.0890451,121.2938996,157243700
12/16/2020,124.6788864,125.2251651,123.4595091,124.2886916,98208600
12/17/2020,125.5470734,126.4055197,124.9032386,125.7421707,94359800
12/18/2020,123.5570602,125.937287,123.0302884,125.8007173,192541500
12/21/2020,125.0886002,125.1666421,120.4257024,121.9572401,121251600
12/22/2020,128.6492004,131.1172192,126.4738204,128.3858107,168904800
12/23/2020,127.7516937,129.1856674,127.5760957,128.9222926,88223700
12/24/2020,128.7369843,130.1904874,127.8883024,128.102914,54930100
12/28/2020,133.3413391,133.9754093,130.2392357,130.7074873,124486200
12/29/2020,131.5659485,135.3899145,131.0489336,134.6680526,121047300
12/30/2020,130.4440918,132.6584849,130.1319241,132.2585256,96452100
12/31/2020,129.4393158,131.4390971,128.493078,130.7952625,99116600
1/4/2021,126.2396851,130.3367894,123.6546039,130.2489978,143301900
1/5/2021,127.800499,128.5126261,125.2837023,125.7324397,97664900
1/6/2021,123.4985352,127.8395229,123.2839236,124.5910999,155088000
1/7/2021,127.7127075,128.4053204,124.7276741,125.215425,109578200
1/8/2021,128.8150635,129.3808565,127.0396424,129.1857442,105158200
1/11/2021,125.8202133,126.9810628,125.3519766,126.0250752,100384500
1/12/2021,125.6446228,126.5128187,123.7521471,125.3519693,91951100
1/13/2021,127.6834412,128.2297198,125.3422426,125.6056174,88636800
1/14/2021,125.7519531,127.7907485,125.6056189,127.5956511,90221800
1/15/2021,124.0253143,127.0298621,123.8887447,125.6251369,111598500
1/19/2021,124.6984024,125.5568488,123.8302064,124.6496243,90757300
1/20/2021,128.7955017,129.2442391,125.4007596,125.5080654,104319500
1/21/2021,133.5169067,136.2483143,130.3172625,130.5221244,120150900
1/22/2021,135.6630554,136.4239457,131.7122698,132.9413968,114459400
1/25/2021,139.4187164,141.5355536,133.1950101,139.5650506,157611700
1/26/2021,139.652832,140.7649034,137.9066756,140.0820552,98390600
1/27/2021,138.5798187,140.7649487,136.9702463,139.9162518,140843800
1/28/2021,133.7315369,138.5115046,133.3510918,136.102014,142621100
1/29/2021,128.7272186,133.3901158,127.0200906,132.5024057,177523800
2/1/2021,130.8538055,132.0634331,127.7224383,130.4733605,106239800
2/2/2021,131.6829834,132.9706379,131.312288,132.4048451,83305400
2/3/2021,130.6587067,132.4438767,130.3367893,132.4341121,89880900
2/4/2021,134.0241852,134.0339348,131.2927773,132.9608918,84183100
2/5/2021,133.609024,134.2538211,132.7297661,134.1854417,75693800
2/8/2021,133.7555084,133.8043594,131.8113539,132.8957794,71297200
2/9/2021,132.876297,134.703222,132.7199948,133.4722431,76774200
2/10/2021,132.2705383,133.8336794,131.3033431,133.3354205,73046600
2/11/2021,132.0165405,133.2475041,130.687875,132.7687886,64280000
2/12/2021,132.2509918,132.4073089,130.6097072,131.2545039,60145100
2/16/2021,130.1212769,132.8762957,129.730484,132.3682874,80576300
2/17/2021,127.8253632,129.1735719,126.4869336,128.2259201,97918500
2/18/2021,126.7214279,127.0047396,124.474418,126.223169,96856700
2/19/2021,126.8777237,127.698381,125.8323848,127.2392088,87668800
2/22/2021,123.0969086,126.7311994,122.7061232,125.060592,103916400
2/23/2021,122.9601364,123.7905506,115.662247,120.9085227,158273000
2/24/2021,122.4618683,122.6670289,119.4137595,122.0613188,111039900
2/25/2021,118.2023315,123.5463014,117.7627027,121.8073146,148199500
2/26/2021,118.4661026,121.9733834,118.40748,119.765453,164560400
3/1/2021,124.8456573,124.9824311,119.9608598,120.89874,116307900
3/2/2021,122.237175,125.7542277,122.1297088,125.4513726,102260900
3/3/2021,119.247673,122.8135767,119.0327408,121.9343116,112966300
3/4/2021,117.3621445,120.7521952,115.886941,118.9448216,178155000
3/5/2021,118.6224136,119.1304367,114.8611213,118.1925565,153766600
3/8/2021,113.6790009,118.2120921,113.5324554,118.1437052,154376600
3/9/2021,118.3000336,119.2476856,116.053031,116.2874992,129525800
3/10/2021,117.2156143,119.3551507,116.6978195,118.8862143,111943300
3/11/2021,119.149971,120.3711703,118.4661024,119.7166093,103026500
3/12/2021,118.2414017,118.3781754,116.4144923,117.6259199,88105100
3/15/2021,121.1332092,121.1429809,117.645464,118.6126593,92403800
3/16/2021,122.6768188,124.2888037,121.8464047,122.8038209,115227900
3/17/2021,121.8854675,122.9601215,119.5212199,121.1918272,111932600
3/18/2021,117.7529297,120.3418739,117.5477691,120.0487831,121229700
3/19/2021,117.2253799,118.6322041,116.9225249,117.1374572,185549500
3/22/2021,120.5470352,121.0159791,117.4891546,117.5575415,111912300
3/23/2021,119.716629,121.3774573,119.3258437,120.488428,95467100
3/24/2021,117.3230591,120.0683203,117.3035232,119.9901617,88530500
3/25/2021,117.8115463,118.8569002,116.2581842,116.7857433,98844700
3/26/2021,118.4172668,118.6810501,116.1800286,117.577081,94071200
3/29/2021,118.5931244,119.7557087,117.9483349,118.847136,80819200
3/30/2021,117.1374359,117.6259156,116.1213972,117.3425965,85671900
3/31/2021,119.3356094,120.6740392,118.3586499,118.8471297,118323800
4/1/2021,120.1660309,121.3188435,119.6677794,120.8108278,75089100
4/5/2021,122.9991989,123.2532105,120.2344018,121.0159724,88651200
4/6/2021,123.302063,124.200864,122.754968,123.5853822,80171300
4/7/2021,124.953125,124.9726609,122.2567146,122.9308191,83466700
4/8/2021,127.3564377,127.3857453,125.5588358,125.9789212,88844600
4/9/2021,129.9356079,129.9746797,126.4869422,126.8093406,106686700
4/12/2021,128.2162018,129.7891076,127.6202557,129.4667091,91420000
4/13/2021,131.3326416,131.557353,128.8902432,129.388502,91266500
4/14/2021,128.9879456,131.8895161,128.6264754,131.8309009,87222800
4/15/2021,131.4010162,131.8894958,130.5608307,130.7366911,89347100
4/16/2021,131.0688782,131.5671221,130.2091491,131.2056519,84922400
4/19/2021,131.7332306,132.3487199,130.2677912,130.4338725,94264200
4/20/2021,130.0430908,132.4073312,128.7730404,131.9090872,94812300
4/21/2021,130.4241028,130.6683427,128.2747947,129.3103695,68847100
4/22/2021,128.9000244,131.0590963,128.3822371,129.9746708,84566500
4/23/2021,131.2252045,132.0067601,129.1149684,129.1149684,78657500
4/26/2021,131.6160126,131.9481753,130.4827357,131.7234787,66905100
4/27/2021,131.2935791,132.2900819,131.0200316,131.8992892,66015800
4/28/2021,130.502243,131.909067,130.0137633,131.2154193,107760100
4/29/2021,130.4045715,133.911868,129.3983043,133.3256863,151101000
4/30/2021,128.4311523,130.4827591,128.0501386,128.7437718,109839500
5/3/2021,129.4861908,130.9809524,128.792558,128.9977111,75135100
5/4/2021,124.904274,128.4604135,123.780769,128.1673227,137564700
5/5/2021,125.1485214,127.4443674,125.0215119,126.223168,84000900
5/6/2021,126.7507477,126.7605119,124.200875,124.9433664,78128300
5/7/2021,127.4259796,128.4535176,126.711577,128.0522951,78973300
5/10/2021,124.1378098,126.7702896,124.0986641,126.6430793,88071200
5/11/2021,123.2179184,123.5702144,120.145048,120.8594431,126142800
5/12/2021,120.1450577,121.975078,119.6361791,120.7615925,112172300
5/13/2021,122.298027,123.4527978,121.6032084,121.9163662,105861300
5/14/2021,124.7249756,125.1555703,123.1591868,123.5506359,81918000
5/17/2021,123.5702133,124.2161054,122.493734,124.1084567,74244600
5/18/2021,122.1805649,124.2748087,122.1120619,123.8540023,63342900
5/19/2021,122.0239944,122.2490726,120.23312,120.5267087,92612000
5/20/2021,124.5879822,124.9892196,122.4252351,122.5524603,76857100
5/21/2021,122.7481766,125.263227,122.5328792,125.0870753,79295400
5/24/2021,124.3824768,125.2045207,123.2472826,123.3157857,63092900
5/25/2021,124.1867447,125.5763893,123.6191439,125.0870723,72009500
5/26/2021,124.1378098,124.6662649,123.7170033,124.2454584,56575900
5/27/2021,122.6013794,124.9109207,122.4056586,123.7365809,94625600
5/28/2021,121.9457092,123.1102682,121.8869945,122.8851825,71311100
6/1/2021,121.622757,122.6698789,121.2900301,122.4056551,67637100
6/2/2021,122.3860855,122.5622372,121.3976857,121.6227639,59278900
6/3/2021,120.8985901,122.1805786,120.4973527,122.0142151,76229200
6/4/2021,123.1983414,123.4625727,121.2019578,121.4172551,75169300
6/7/2021,123.2081223,123.6191404,122.1610003,123.4723461,71057600
6/8/2021,124.0301666,125.7133999,123.5114998,123.8931606,74403800
6/9/2021,124.4118271,125.0185735,123.8148689,124.4901184,56877900
6/10/2021,123.4136353,125.4491644,123.2472718,124.3041746,71186400
6/11/2021,124.6271362,124.7152158,123.4038624,123.8246689,53522400
6/14/2021,127.6902161,127.7489308,124.3531288,125.0870931,96906500
6/15/2021,126.8681717,127.8076525,126.6235169,127.1617604,62746300
6/16/2021,127.3672485,128.0914319,125.7133951,127.5825459,91815000
6/17/2021,128.972168,129.7159278,126.8779243,127.0247261,96721700
6/18/2021,127.6706161,128.698154,127.4553188,127.9152709,108953300
6/21/2021,129.4712982,129.5789469,126.4473691,127.5140602,79663300
6/22/2021,131.1153717,131.2132396,128.8058302,129.3049355,74783600
6/23/2021,130.8413544,131.4481083,130.3814023,130.9098649,60214200
6/24/2021,130.5575562,131.7612533,130.0878083,131.5753133,68711000
6/25/2021,130.2639771,131.0272987,129.9703884,130.6064997,70783700
6/28/2021,131.8982544,132.3582065,130.4988365,130.5575513,62111300
6/29/2021,133.4151154,133.571698,131.4774541,131.9178296,64556100
6/30/2021,134.031662,134.4720375,132.964956,133.2585446,63261400
7/1/2021,134.3350067,134.3937215,132.8572828,133.6793339,52485800
7/2/2021,136.967514,137.0066522,134.8047596,134.9515465,78852600
7/6/2021,138.9834747,140.089304,137.0751707,137.0751707,108181800
7/7/2021,141.4789276,141.7920779,139.6097621,140.4709365,104911600
7/8/2021,140.1773834,140.9798432,137.6623256,138.5528724,105575500
7/9/2021,142.00737,142.5358176,139.5999613,139.6978291,99890800
7/12/2021,141.4104309,143.1915245,140.9211215,143.0838758,76299700
7/13/2021,142.5260773,144.3071711,140.5590584,140.9505,100827100
7/14/2021,145.9610138,146.3720469,144.5224427,144.9334758,127050800
7/15/2021,145.3053284,146.7928333,143.9450487,146.0490883,106820300
7/16/2021,143.2600708,146.5580129,142.7609804,145.2858198,93251400
7/19/2021,139.4042664,140.9896392,138.6409448,140.676474,121434600
7/20/2021,143.0251617,143.9548617,139.9033797,140.3926892,96350000
7/21/2021,142.2911835,143.005586,141.5376577,142.4184087,74993500
7/22/2021,143.6612549,145.0313153,142.6924168,142.819642,77338200
7/23/2021,145.3836365,145.5402191,143.7787019,144.3952367,71447400
7/26/2021,145.8044434,146.6264797,144.5420165,145.0998365,72434100
7/27/2021,143.631897,146.0197294,142.4379807,145.9316424,104818600
7/28/2021,141.8801575,143.8276144,139.4923251,141.7137941,118931200
7/29/2021,142.5260773,143.4166242,141.4887435,141.5963922,56699500
7/30/2021,142.7413788,143.2013309,141.0287954,141.2930267,70440600
8/2/2021,142.4086456,143.8080637,142.1444143,143.230682,62880000
8/3/2021,144.2093048,144.8747586,142.0759075,142.6924423,64786600
8/4/2021,143.8080902,144.6301268,143.1524171,144.1212555,56368300
8/5/2021,143.9156799,144.6790014,143.0447098,143.8373886,46397700
8/6/2021,143.2296295,144.1803132,142.7297915,143.435454,54126800
8/9/2021,143.1806335,143.7784861,142.6219928,143.2884435,48908700
8/10/2021,142.7003784,144.7683583,142.4063499,143.5236462,69023100
8/11/2021,142.955246,143.7981199,142.631816,143.1414646,48493500
8/12/2021,145.924881,146.0816982,142.9356182,143.278654,72282600
8/13/2021,146.1307068,146.4639322,145.3172343,146.0032909,59375000
8/16/2021,148.1104431,148.1790562,143.5530538,145.581822,103296000
8/17/2021,147.1989746,148.6592917,146.1208751,147.2381714,92229700
8/18/2021,143.4452515,147.718423,143.239427,146.8167465,86326000
8/19/2021,143.7785034,145.0526172,141.6223189,142.1417628,86960300
8/20/2021,145.2388458,145.5426699,143.8569219,144.5037818,60549600
8/23/2021,146.7285919,147.1990287,144.9448293,145.3564634,60131800
8/24/2021,146.6403198,147.8556307,146.1796787,146.4737072,48606400
8/25/2021,145.405426,147.3263994,144.8565808,146.8265464,58991300
8/26/2021,144.6017761,146.1503127,144.5723748,145.3956578,48597200
8/27/2021,145.640686,145.7876929,143.9059308,144.5429803,55802400
8/30/2021,150.0706329,150.4332746,145.6504543,146.0326869,90956700
8/31/2021,148.8063354,149.7570193,148.2770811,149.6198079,86453100
9/1/2021,149.4727783,151.8935898,149.3061656,149.7864127,80313700
9/2/2021,150.5900879,151.6387863,149.3649814,150.8057078,71115500
9/3/2021,151.2271423,151.5505722,150.0412327,150.697888,57808700
9/7/2021,153.5695648,154.1282057,151.3153657,151.8838169,82278300
9/8/2021,152.0210114,153.9125686,150.9135103,153.8537658,74420200
9/9/2021,151.001709,153.0010759,150.8840886,152.3934279,57305700
9/10/2021,146.0032959,152.3836453,145.7386687,151.9132086,140893200
9/13/2021,146.571701,148.404455,145.7876301,147.6301945,102404300
9/14/2021,145.1701965,148.0614595,143.984302,147.355797,109296300
9/15/2021,146.0621185,146.4639571,143.4550879,145.6014772,83281300
9/16/2021,145.826828,146.0032511,144.2881025,145.4838073,68034100
9/17/2021,143.1512299,145.8562744,142.8572013,145.8562744,129868800
9/20/2021,140.0933838,141.9555397,138.4566433,140.9362577,123478900
9/21/2021,140.5736084,141.7203212,139.936559,141.063651,75834000
9/22/2021,142.9454193,143.5138555,140.8382274,141.5732912,76404300
9/23/2021,143.905899,144.1509203,142.7395954,143.729476,64838200
9/24/2021,143.9941254,144.5331753,142.6612088,142.7592233,53477900
9/27/2021,142.4749756,143.0532372,140.9558555,142.5729901,74150700
9/28/2021,139.0839081,141.8673467,138.8682881,140.3972188,108972300
9/29/2021,139.9855499,141.5732829,139.2014789,139.6327187,74602000
9/30/2021,138.6820374,141.5046871,138.4664174,140.7990247,89056700
10/1/2021,139.809082,140.0737091,136.3395886,139.0740185,94639600
10/4/2021,136.3690491,139.3779177,135.5163798,138.9368674,98322000
10/5/2021,138.2998047,139.4073056,136.5846558,136.7120717,80861100
10/6/2021,139.1721039,139.3191107,135.6143897,136.6924894,83221100
10/7/2021,140.4364166,141.3479037,139.8777758,140.2110012,61732700
10/8/2021,140.054184,141.308692,139.7209585,141.1616851,58773200
10/11/2021,139.9659424,141.9261125,138.9858573,139.436703,64452200
10/12/2021,138.6918488,140.3972024,138.2312075,140.3775965,73035900
10/13/2021,138.1037903,138.5840224,136.4278382,138.4272201,78762700
10/14/2021,140.8970642,141.0146846,138.6918722,139.2799294,69907100
10/15/2021,141.9555664,142.0143691,140.652051,140.9068828,67940300
10/18/2021,143.631485,143.9157031,140.3089968,140.593215,85589200
10/19/2021,145.7974854,146.1993239,143.6315052,144.0823361,76378900
10/20/2021,146.2875214,146.7677685,145.1702248,145.738676,58418800
10/21/2021,146.5031281,146.6599453,144.9251903,145.8464728,61421000
10/22/2021,145.7288818,147.1891993,145.6798746,146.7089671,58883400
10/25/2021,145.6799011,146.3953593,144.6802098,145.719098,50720600
10/26/2021,146.3463135,147.8360321,146.0424745,146.3561089,60893400
10/27/2021,145.8857117,146.7481766,145.5328803,146.3855498,56094900
10/28/2021,149.531601,150.1196431,146.7383522,146.8363667,100077900
10/29/2021,146.8167419,146.9539533,143.4942543,144.2881207,124953200
11/1/2021,145.9934845,146.7187379,144.8565822,146.0228859,74588300
11/2/2021,147.0323792,148.5515141,145.6896523,145.6994627,69122000
11/3/2021,148.4731293,148.943566,146.8363886,147.3950294,54511500
11/4/2021,147.9536743,149.3943859,147.6400399,148.5613224,60394600
11/5/2021,148.4837036,149.3866963,147.2862532,149.0824288,65463900
11/8/2021,147.6592102,148.7683276,147.384387,148.6112815,55020900
11/9/2021,148.0223694,148.6309043,147.2862327,147.4236443,56787900
11/10/2021,145.1857758,147.3549317,145.1170775,147.2469644,65187100
11/11/2021,145.1367035,146.6678654,144.9502131,146.2065669,41000000
11/12/2021,147.2175446,147.6199546,144.7539306,145.6863675,63804000
11/15/2021,147.227356,149.0726103,146.6678848,147.590512,59222800
11/16/2021,148.2088623,148.6898104,146.5795427,147.1684581,59256200
11/17/2021,150.6528168,152.1348998,148.1990281,148.2088378,88807000
11/18/2021,154.9518433,155.7370586,150.2209465,150.8687503,137827700
11/19/2021,157.5823364,158.04365,153.6366394,154.7359321,117305600
11/22/2021,158.0436554,162.6371415,158.0240209,158.6914443,117467900
11/23/2021,158.4264374,158.8092279,156.1198697,158.1417895,96041900
11/24/2021,158.94664,159.1429401,156.6891511,157.778634,69463600
11/26/2021,153.9114685,157.4841849,153.4697895,156.6204613,76959800
11/29/2021,157.2780609,158.2104977,155.8548513,156.4241322,88748200
11/30/2021,162.2445068,162.4604414,156.9639489,157.0326622,174048100
12/1/2021,161.7243042,167.1520834,161.4887351,164.3842027,152052500
12/2/2021,160.7329712,161.1648404,154.8831473,155.8057742,136739200
12/3/2021,158.848465,161.9108035,156.7676569,160.9881765,118023100
12/6/2021,162.2641602,164.7768376,161.2433756,161.2531853,107497000
12/7/2021,168.0158386,168.4084539,165.2283378,165.9546648,120405400
12/8/2021,171.8437653,172.7075038,167.5447218,168.948297,116998900
12/9/2021,171.3333588,173.4828803,170.7051894,171.6768952,108923700
12/10/2021,176.1329803,176.309661,171.4609712,171.9713636,115402700
12/13/2021,172.4915314,178.7634145,172.2854065,177.7720743,153237000
12/14/2021,171.1076202,174.4545921,169.0268119,172.0106128,139380400
12/15/2021,175.9857483,176.1820484,169.1249489,171.8731956,131063300
12/16/2021,169.075882,177.7917458,167.5937987,175.9661261,150185800
12/17/2021,167.9765778,170.2635109,166.5533831,166.7889373,195432700
12/20/2021,166.6122894,167.4269493,164.3646251,165.1694602,107499100
12/21/2021,169.7923737,169.9984835,165.9938984,168.3887987,91185900
12/22/2021,172.3934021,172.6093367,168.9679072,169.8414555,92135300
12/23/2021,173.0215454,173.5810164,172.0302202,172.5995009,68356600
12/27/2021,176.9967041,177.0850369,173.7969687,173.8165883,74919600
12/28/2021,175.9759064,177.9782064,175.22996,176.829835,79144300
12/29/2021,176.06427,177.2911645,174.8471853,176.0151912,62348900
12/30/2021,174.9060669,177.2322689,174.7980996,176.1525958,59773000
12/31/2021,174.2877197,175.9170241,173.9834373,174.798097,64062300
1/3/2022,178.6456299,179.4995585,174.4251252,174.5429023,104487900
1/4/2022,176.3783417,179.5584575,175.8090609,179.25419,99310400
1/5/2022,171.6866913,176.8396477,171.4118681,176.2900014,94537600
1/6/2022,168.8206635,172.0596675,168.4673173,169.5077213,96904000
1/7/2022,168.9875336,170.9211204,167.8686064,169.694226,86709100
1/10/2022,169.0071564,169.3114238,165.0614599,165.9546426,106765600
1/11/2022,171.8437653,171.9419078,167.6625139,169.1347874,76138300
1/12/2022,172.2854156,173.9049102,171.588548,172.8645062,74805200
1/13/2022,169.0071564,173.3552628,168.6145412,172.5307934,84505800
1/14/2022,169.8708801,170.5677477,167.9274688,168.1728477,80440800
1/18/2022,166.6613312,169.350674,166.2785407,168.3397143,90956700
1/19/2022,163.1573181,167.9176743,162.8726852,166.8576358,94815000
1/20/2022,161.4691315,166.5435655,161.1452295,163.8934763,91420500
1/21/2022,159.407959,163.2554985,159.2999917,161.3808,122848900
1/24/2022,158.6325226,159.2999609,151.8404375,157.0621068,162294600
1/25/2022,156.8265533,159.7514655,154.1175758,156.0413379,115798400
1/26/2022,156.738205,161.3513246,154.9027759,160.4777764,108275300
1/27/2022,156.2769012,160.8114981,155.3542743,159.4471922,121954600
1/28/2022,167.1815186,167.2011531,159.7907088,162.6469222,179935700
1/31/2022,171.5492706,171.7652052,166.37668,167.014674,115541600
2/1/2022,171.3824615,171.608206,169.1249724,170.7935461,86213900
2/2/2022,172.5897217,172.6289907,170.1261226,171.5198731,84914300
2/3/2022,169.7040558,172.9823296,168.9384748,171.2548524,89418100
2/4/2022,169.4190216,171.099558,167.7384852,168.7212512,82465400
2/7/2022,168.7016144,170.9521419,168.0038439,169.8809306,77251200
2/8/2022,171.8169861,172.3280286,168.4755726,168.7704054,74829200
2/9/2022,173.2420044,173.605623,171.8857824,173.0159724,71285000
2/10/2022,169.1536865,172.455781,168.5935177,171.1388781,90865900
2/11/2022,165.7336731,170.0971569,165.1440074,169.3600824,98670700
2/14/2022,165.9695435,166.6574767,163.6895189,164.4855571,86185500
2/15/2022,169.812149,169.9693952,167.3159297,168.0235225,62527400
2/16/2022,169.5762939,170.3526726,167.1193787,168.8883607,61177400
2/17/2022,165.9695435,168.9473235,165.5666058,168.0824846,69589300
2/18/2022,164.4167633,167.6009157,163.3258924,166.893338,82772700
2/22/2022,161.4881287,163.8172795,159.3555131,162.1367429,91162800
2/23/2022,157.3113708,163.2865753,156.9968785,162.6870874,90009200
2/24/2022,159.9353485,160.0434534,149.380436,149.9504421,141147500
2/25/2022,162.0089874,162.2743235,158.0975678,161.0163841,91974200
2/28/2022,162.2743225,162.5691553,159.6306795,160.2498269,95056600
3/1/2022,160.3874359,163.7288499,159.1786377,161.8615852,83474400
3/2/2022,163.6895294,164.4757453,160.141743,161.5569286,79724800
3/3/2022,163.3651886,165.9990093,162.6969149,165.5665898,76678400
3/4/2022,160.3579254,162.6969133,159.3063736,161.6551837,83737200
